n,type,x,err
8,uni,2.680000000000000e-01,2.609149304922392e-02
8,uni,2.700000000000000e-01,2.898285894951963e-02
8,uni,2.720000000000000e-01,3.186575956686266e-02
8,uni,2.740000000000000e-01,3.473833514776159e-02
8,uni,2.760000000000000e-01,3.759873778642259e-02
8,uni,2.780000000000000e-01,4.044513214689144e-02
8,uni,2.800000000000000e-01,4.327569616768723e-02
8,uni,2.820000000000000e-01,4.608862174954270e-02
8,uni,2.840000000000000e-01,4.888211542683096e-02
8,uni,2.860000000000000e-01,5.165439902325980e-02
8,uni,2.880000000000000e-01,5.440371029236851e-02
8,uni,2.900000000000000e-01,5.712830354337017e-02
8,uni,2.920000000000000e-01,5.982645025283190e-02
8,uni,2.940000000000000e-01,6.249643966269930e-02
8,uni,2.960000000000000e-01,6.513657936511821e-02
8,uni,2.980000000000000e-01,6.774519587451722e-02
8,uni,3.000000000000000e-01,7.032063518737708e-02
8,uni,3.020000000000000e-01,7.286126333009482e-02
8,uni,3.040000000000000e-01,7.536546689534959e-02
8,uni,3.060000000000000e-01,7.783165356734040e-02
8,uni,3.080000000000001e-01,8.025825263625291e-02
8,uni,3.100000000000001e-01,8.264371550230765e-02
8,uni,3.120000000000001e-01,8.498651616970601e-02
8,uni,3.140000000000001e-01,8.728515173079451e-02
8,uni,3.160000000000001e-01,8.953814284073533e-02
8,uni,3.180000000000001e-01,9.174403418296051e-02
8,uni,3.200000000000001e-01,9.390139492568761e-02
8,uni,3.220000000000001e-01,9.600881916972900e-02
8,uni,3.240000000000001e-01,9.806492638784753e-02
8,uni,3.260000000000001e-01,1.000683618558680e-01
8,uni,3.280000000000001e-01,1.020177970757647e-01
8,uni,3.300000000000001e-01,1.039119301909118e-01
8,uni,3.320000000000001e-01,1.057494863936915e-01
8,uni,3.340000000000001e-01,1.075292183256187e-01
8,uni,3.360000000000001e-01,1.092499064701584e-01
8,uni,3.380000000000001e-01,1.109103595383729e-01
8,uni,3.400000000000001e-01,1.125094148475396e-01
8,uni,3.420000000000001e-01,1.140459386928747e-01
8,uni,3.440000000000001e-01,1.155188267124701e-01
8,uni,3.460000000000001e-01,1.169270042455612e-01
8,uni,3.480000000000001e-01,1.182694266842166e-01
8,uni,3.500000000000001e-01,1.195450798185408e-01
8,uni,3.520000000000001e-01,1.207529801754779e-01
8,uni,3.540000000000001e-01,1.218921753512738e-01
8,uni,3.560000000000001e-01,1.229617443376788e-01
8,uni,3.580000000000001e-01,1.239607978419294e-01
8,uni,3.600000000000001e-01,1.248884786005701e-01
8,uni,3.620000000000001e-01,1.257439616871518e-01
8,uni,3.640000000000001e-01,1.265264548138364e-01
8,uni,3.660000000000001e-01,1.272351986269464e-01
8,uni,3.680000000000001e-01,1.278694669964672e-01
8,uni,3.700000000000001e-01,1.284285672995223e-01
8,uni,3.720000000000001e-01,1.289118406978380e-01
8,uni,3.740000000000001e-01,1.293186624091811e-01
8,uni,3.759999999999999e-01,1.296484419727805e-01
8,uni,3.779999999999999e-01,1.299006235087291e-01
8,uni,3.799999999999999e-01,1.300746859713299e-01
8,uni,3.819999999999999e-01,1.301701433963942e-01
8,uni,3.839999999999999e-01,1.301865451424464e-01
8,uni,3.859999999999999e-01,1.301234761258268e-01
8,uni,3.879999999999999e-01,1.299805570496332e-01
8,uni,3.899999999999999e-01,1.297574446265021e-01
8,uni,3.919999999999999e-01,1.294538317951467e-01
8,uni,3.939999999999999e-01,1.290694479306422e-01
8,uni,3.959999999999999e-01,1.286040590483793e-01
8,uni,3.979999999999999e-01,1.280574680016644e-01
8,uni,3.999999999999999e-01,1.274295146728835e-01
8,uni,4.019999999999999e-01,1.267200761581795e-01
8,uni,4.039999999999999e-01,1.259290669455902e-01
8,uni,4.059999999999999e-01,1.250564390865680e-01
8,uni,4.079999999999999e-01,1.241021823608097e-01
8,uni,4.099999999999999e-01,1.230663244343510e-01
8,uni,4.119999999999999e-01,1.219489310108060e-01
8,uni,4.139999999999999e-01,1.207501059757230e-01
8,uni,4.159999999999999e-01,1.194699915339360e-01
8,uni,4.179999999999999e-01,1.181087683398634e-01
8,uni,4.199999999999999e-01,1.166666556206355e-01
8,uni,4.219999999999999e-01,1.151439112919978e-01
8,uni,4.239999999999999e-01,1.135408320668642e-01
8,uni,4.259999999999999e-01,1.118577535564678e-01
8,uni,4.279999999999999e-01,1.100950503639838e-01
8,uni,4.299999999999999e-01,1.082531361705382e-01
8,uni,4.319999999999999e-01,1.063324638135164e-01
8,uni,4.339999999999999e-01,1.043335253570551e-01
8,uni,4.359999999999999e-01,1.022568521546283e-01
8,uni,4.379999999999999e-01,1.001030149036148e-01
8,uni,4.399999999999999e-01,9.787262369175082e-02
8,uni,4.419999999999999e-01,9.556632803535460e-02
8,uni,4.440000000000000e-01,9.318481690922682e-02
8,uni,4.460000000000000e-01,9.072881876809297e-02
8,uni,4.480000000000000e-01,8.819910155950778e-02
8,uni,4.500000000000000e-01,8.559647272808098e-02
8,uni,4.520000000000000e-01,8.292177921093769e-02
8,uni,4.540000000000000e-01,8.017590742426348e-02
8,uni,4.560000000000000e-01,7.735978324086232e-02
8,uni,4.580000000000000e-01,7.447437195856159e-02
8,uni,4.600000000000000e-01,7.152067825939200e-02
8,uni,4.620000000000000e-01,6.849974615937261e-02
8,uni,4.640000000000000e-01,6.541265894883533e-02
8,uni,4.660000000000000e-01,6.226053912311440e-02
8,uni,4.680000000000000e-01,5.904454830351116e-02
8,uni,4.700000000000000e-01,5.576588714839720e-02
8,uni,4.720000000000000e-01,5.242579525432928e-02
8,uni,4.740000000000000e-01,4.902555104705288e-02
8,uni,4.760000000000000e-01,4.556647166227365e-02
8,uni,4.780000000000000e-01,4.204991281604077e-02
8,uni,4.800000000000000e-01,3.847726866465630e-02
8,uni,4.820000000000000e-01,3.484997165393551e-02
8,uni,4.840000000000000e-01,3.116949235772354e-02
8,uni,4.860000000000000e-01,2.743733930550790e-02
8,uni,4.880000000000000e-01,2.365505879901096e-02
8,uni,4.900000000000000e-01,1.982423471763088e-02
8,uni,4.920000000000000e-01,1.594648831257303e-02
8,uni,4.940000000000000e-01,1.202347798956580e-02
8,uni,4.960000000000000e-01,8.056899080006980e-03
8,uni,4.980000000000000e-01,4.048483600409852e-03
8,uni,5.000000000000000e-01,1.110223024625157e-16
8,uni,5.020000000000000e-01,4.086747103645566e-03
8,uni,5.040000000000000e-01,8.209917201106448e-03
8,uni,5.060000000000000e-01,1.236763417985504e-02
8,uni,5.080000000000000e-01,1.655798662540783e-02
8,uni,5.100000000000000e-01,2.077902813501936e-02
8,uni,5.120000000000000e-01,2.502877764404654e-02
8,uni,5.140000000000000e-01,2.930521976513939e-02
8,uni,5.160000000000000e-01,3.360630514040758e-02
8,uni,5.180000000000000e-01,3.792995080669165e-02
8,uni,5.200000000000000e-01,4.227404057409587e-02
8,uni,5.220000000000000e-01,4.663642541791688e-02
8,uni,5.240000000000000e-01,5.101492388412165e-02
8,uni,5.260000000000000e-01,5.540732250853200e-02
8,uni,5.280000000000000e-01,5.981137624983021e-02
8,uni,5.300000000000000e-01,6.422480893657061e-02
8,uni,5.320000000000000e-01,6.864531372831714e-02
8,uni,5.340000000000000e-01,7.307055359108386e-02
8,uni,5.360000000000000e-01,7.749816178719153e-02
8,uni,5.380000000000000e-01,8.192574237973060e-02
8,uni,5.400000000000000e-01,8.635087075174472e-02
8,uni,5.420000000000000e-01,9.077109414032196e-02
8,uni,5.440000000000000e-01,9.518393218570091e-02
8,uni,5.460000000000000e-01,9.958687749560537e-02
8,uni,5.480000000000000e-01,1.039773962248922e-01
8,uni,5.500000000000000e-01,1.083529286707141e-01
8,uni,5.520000000000000e-01,1.127108898833423e-01
8,uni,5.540000000000000e-01,1.170486702927939e-01
8,uni,5.560000000000000e-01,1.213636363514117e-01
8,uni,5.580000000000001e-01,1.256531311925894e-01
8,uni,5.600000000000001e-01,1.299144753057463e-01
8,uni,5.620000000000001e-01,1.341449672277614e-01
8,uni,5.640000000000001e-01,1.383418842509788e-01
8,uni,5.660000000000001e-01,1.425024831479764e-01
8,uni,5.680000000000001e-01,1.466240009132322e-01
8,uni,5.700000000000001e-01,1.507036555218746e-01
8,uni,5.720000000000001e-01,1.547386467056329e-01
8,uni,5.740000000000001e-01,1.587261567462107e-01
8,uni,5.760000000000001e-01,1.626633512861643e-01
8,uni,5.780000000000001e-01,1.665473801575367e-01
8,uni,5.800000000000001e-01,1.703753782283288e-01
8,uni,5.820000000000001e-01,1.741444662670157e-01
8,uni,5.840000000000001e-01,1.778517518252700e-01
8,uni,5.860000000000001e-01,1.814943301390264e-01
8,uni,5.880000000000001e-01,1.850692850480711e-01
8,uni,5.900000000000001e-01,1.885736899343579e-01
8,uni,5.920000000000001e-01,1.920046086791168e-01
8,uni,5.940000000000001e-01,1.953590966390296e-01
8,uni,5.960000000000001e-01,1.986342016415654e-01
8,uni,5.980000000000001e-01,2.018269649996894e-01
8,uni,6.000000000000001e-01,2.049344225460686e-01
8,uni,6.020000000000001e-01,2.079536056869771e-01
8,uni,6.040000000000001e-01,2.108815424760444e-01
8,uni,6.060000000000001e-01,2.137152587080520e-01
8,uni,6.080000000000001e-01,2.164517790328979e-01
8,uni,6.100000000000001e-01,2.190881280899258e-01
8,uni,6.120000000000001e-01,2.216213316628053e-01
8,uni,6.140000000000001e-01,2.240484178550959e-01
8,uni,6.160000000000001e-01,2.263664182866981e-01
8,uni,6.180000000000001e-01,2.285723693113439e-01
8,uni,6.200000000000001e-01,2.306633132553116e-01
8,uni,6.220000000000001e-01,2.326362996775308e-01
8,uni,6.240000000000001e-01,2.344883866512457e-01
8,uni,6.259999999999999e-01,2.362166420674378e-01
8,uni,6.279999999999999e-01,2.378181449601394e-01
8,uni,6.299999999999999e-01,2.392899868538416e-01
8,uni,6.319999999999999e-01,2.406292731331775e-01
8,uni,6.339999999999999e-01,2.418331244350415e-01
8,uni,6.359999999999999e-01,2.428986780633073e-01
8,uni,6.379999999999999e-01,2.438230894263739e-01
8,uni,6.399999999999999e-01,2.446035334976511e-01
8,uni,6.419999999999999e-01,2.452372062992038e-01
8,uni,6.439999999999999e-01,2.457213264087412e-01
8,uni,6.459999999999999e-01,2.460531364900895e-01
8,uni,6.479999999999999e-01,2.462299048473597e-01
8,uni,6.499999999999999e-01,2.462489270030054e-01
8,uni,6.519999999999999e-01,2.461075272998665e-01
8,uni,6.539999999999999e-01,2.458030605275327e-01
8,uni,6.559999999999999e-01,2.453329135730293e-01
8,uni,6.579999999999999e-01,2.446945070961595e-01
8,uni,6.599999999999999e-01,2.438852972295808e-01
8,uni,6.619999999999999e-01,2.429027773038857e-01
8,uni,6.639999999999999e-01,2.417444795977503e-01
8,uni,6.659999999999999e-01,2.404079771135211e-01
8,uni,6.679999999999999e-01,2.388908853781941e-01
8,uni,6.699999999999999e-01,2.371908642701999e-01
8,uni,6.719999999999999e-01,2.353056198719755e-01
8,uni,6.739999999999999e-01,2.332329063486948e-01
8,uni,6.759999999999999e-01,2.309705278531891e-01
8,uni,6.779999999999999e-01,2.285163404573537e-01
8,uni,6.799999999999999e-01,2.258682541101658e-01
8,uni,6.819999999999999e-01,2.230242346225428e-01
8,uni,6.839999999999999e-01,2.199823056791829e-01
8,uni,6.859999999999999e-01,2.167405508776463e-01
8,uni,6.879999999999999e-01,2.132971157947821e-01
8,uni,6.899999999999999e-01,2.096502100807842e-01
8,uni,6.919999999999999e-01,2.057981095809738e-01
8,uni,6.940000000000000e-01,2.017391584855818e-01
8,uni,6.960000000000000e-01,1.974717715076815e-01
8,uni,6.980000000000000e-01,1.929944360894458e-01
8,uni,7.000000000000000e-01,1.883057146369796e-01
8,uni,7.020000000000000e-01,1.834042467838782e-01
8,uni,7.040000000000000e-01,1.782887516837094e-01
8,uni,7.060000000000000e-01,1.729580303316323e-01
8,uni,7.080000000000000e-01,1.674109679153334e-01
8,uni,7.100000000000000e-01,1.616465361954891e-01
8,uni,7.120000000000000e-01,1.556637959159224e-01
8,uni,7.140000000000000e-01,1.494618992437024e-01
8,uni,7.160000000000000e-01,1.430400922393223e-01
8,uni,7.180000000000000e-01,1.363977173572072e-01
8,uni,7.200000000000000e-01,1.295342159767232e-01
8,uni,7.220000000000000e-01,1.224491309638821e-01
8,uni,7.240000000000000e-01,1.151421092639646e-01
8,uni,7.260000000000000e-01,1.076129045252378e-01
8,uni,7.280000000000000e-01,9.986137975400158e-02
8,uni,7.300000000000000e-01,9.188751000112010e-02
8,uni,7.320000000000000e-01,8.369138508026415e-02
8,uni,7.340000000000000e-01,7.527321231806613e-02
8,uni,7.360000000000000e-01,6.663331933643167e-02
8,uni,7.380000000000000e-01,5.777215686710094e-02
8,uni,7.400000000000000e-01,4.869030159878872e-02
8,uni,7.420000000000000e-01,3.938845905703153e-02
8,uni,7.440000000000000e-01,2.986746651694491e-02
8,uni,7.460000000000000e-01,2.012829594919742e-02
8,uni,7.480000000000000e-01,1.017205699920029e-02
8,uni,7.500000000000000e-01,5.828670879282072e-16
8,uni,7.520000000000000e-01,1.038648098120482e-02
8,uni,7.540000000000000e-01,2.098584506246910e-02
8,uni,7.560000000000000e-01,3.179640143243586e-02
8,uni,7.580000000000000e-01,4.281630620119478e-02
8,uni,7.600000000000000e-01,5.404355921658989e-02
8,uni,7.620000000000000e-01,6.547600084573658e-02
8,uni,7.640000000000000e-01,7.711130872149011e-02
8,uni,7.660000000000000e-01,8.894699445370954e-02
8,uni,7.680000000000000e-01,1.009804003051008e-01
8,uni,7.700000000000000e-01,1.132086958313274e-01
8,uni,7.720000000000000e-01,1.256288744854053e-01
8,uni,7.740000000000000e-01,1.382377501858818e-01
8,uni,7.760000000000000e-01,1.510319538487909e-01
8,uni,7.780000000000000e-01,1.640079298831174e-01
8,uni,7.800000000000000e-01,1.771619326494894e-01
8,uni,7.820000000000000e-01,1.904900228820115e-01
8,uni,7.840000000000000e-01,2.039880640728592e-01
8,uni,7.860000000000000e-01,2.176517188195699e-01
8,uni,7.880000000000000e-01,2.314764451347650e-01
8,uni,7.900000000000000e-01,2.454574927179952e-01
8,uni,7.920000000000000e-01,2.595898991896344e-01
8,uni,7.940000000000000e-01,2.738684862865214e-01
8,uni,7.960000000000000e-01,2.882878560191278e-01
8,uni,7.980000000000000e-01,3.028423867900262e-01
8,uni,8.000000000000000e-01,3.175262294735366e-01
8,uni,8.020000000000000e-01,3.323333034562095e-01
8,uni,8.040000000000000e-01,3.472572926379475e-01
8,uni,8.060000000000000e-01,3.622916413936081e-01
8,uni,8.080000000000001e-01,3.774295504947708e-01
8,uni,8.100000000000001e-01,3.926639729915607e-01
8,uni,8.120000000000001e-01,4.079876100542321e-01
8,uni,8.140000000000001e-01,4.233929067742133e-01
8,uni,8.160000000000001e-01,4.388720479245818e-01
8,uni,8.180000000000001e-01,4.544169536795708e-01
8,uni,8.200000000000001e-01,4.700192752929817e-01
8,uni,8.220000000000001e-01,4.856703907351925e-01
8,uni,8.240000000000001e-01,5.013614002886367e-01
8,uni,8.260000000000001e-01,5.170831221014129e-01
8,uni,8.280000000000001e-01,5.328260876989366e-01
8,uni,8.300000000000001e-01,5.485805374532278e-01
8,uni,8.320000000000001e-01,5.643364160097812e-01
8,uni,8.340000000000001e-01,5.800833676716733e-01
8,uni,8.360000000000001e-01,5.958107317407270e-01
8,uni,8.380000000000001e-01,6.115075378154413e-01
8,uni,8.400000000000001e-01,6.271625010455949e-01
8,uni,8.420000000000001e-01,6.427640173431317e-01
8,uni,8.440000000000001e-01,6.583001585491742e-01
8,uni,8.460000000000001e-01,6.737586675569210e-01
8,uni,8.480000000000001e-01,6.891269533902364e-01
8,uni,8.500000000000001e-01,7.043920862375850e-01
8,uni,8.520000000000001e-01,7.195407924412196e-01
8,uni,8.540000000000001e-01,7.345594494412545e-01
8,uni,8.560000000000001e-01,7.494340806745149e-01
8,uni,8.580000000000001e-01,7.641503504278290e-01
8,uni,8.600000000000001e-01,7.786935586455191e-01
8,uni,8.620000000000001e-01,7.930486356910051e-01
8,uni,8.640000000000001e-01,8.072001370620270e-01
8,uni,8.660000000000001e-01,8.211322380595207e-01
8,uni,8.680000000000001e-01,8.348287284097210e-01
8,uni,8.700000000000001e-01,8.482730068393307e-01
8,uni,8.720000000000001e-01,8.614480756034536e-01
8,uni,8.740000000000001e-01,8.743365349661683e-01
8,uni,8.759999999999999e-01,8.869205776333462e-01
8,uni,8.779999999999999e-01,8.991819831376537e-01
8,uni,8.799999999999999e-01,9.111021121752800e-01
8,uni,8.819999999999999e-01,9.226619008943800e-01
8,uni,8.839999999999999e-01,9.338418551347358e-01
8,uni,8.859999999999999e-01,9.446220446187156e-01
8,uni,8.879999999999999e-01,9.549820970929130e-01
8,uni,8.899999999999999e-01,9.649011924205169e-01
8,uni,8.919999999999999e-01,9.743580566240553e-01
8,uni,8.939999999999999e-01,9.833309558782414e-01
8,uni,8.959999999999999e-01,9.917976904526695e-01
8,uni,8.979999999999999e-01,9.997355886042246e-01
8,uni,8.999999999999999e-01,1.007121500418882e+00
8,uni,9.019999999999999e-01,1.013931791602535e+00
8,uni,9.039999999999999e-01,1.020142337220885e+00
8,uni,9.059999999999999e-01,1.025728515387805e+00
8,uni,9.079999999999999e-01,1.030665200902222e+00
8,uni,9.099999999999999e-01,1.034926758833082e+00
8,uni,9.119999999999999e-01,1.038487038052259e+00
8,uni,9.139999999999999e-01,1.041319364714964e+00
8,uni,9.159999999999999e-01,1.043396535687791e+00
8,uni,9.179999999999999e-01,1.044690811923637e+00
8,uni,9.199999999999999e-01,1.045173911783703e+00
8,uni,9.219999999999999e-01,1.044817004305957e+00
8,uni,9.239999999999999e-01,1.043590702420147e+00
8,uni,9.259999999999999e-01,1.041465056108785e+00
8,uni,9.279999999999999e-01,1.038409545514078e+00
8,uni,9.299999999999999e-01,1.034393073990416e+00
8,uni,9.319999999999999e-01,1.029383961102300e+00
8,uni,9.339999999999999e-01,1.023349935567259e+00
8,uni,9.359999999999999e-01,1.016258128143582e+00
8,uni,9.379999999999999e-01,1.008075064462876e+00
8,uni,9.399999999999999e-01,9.987666578065933e-01
8,uni,9.419999999999999e-01,9.882982018268847e-01
8,uni,9.440000000000000e-01,9.766343632110961e-01
8,uni,9.460000000000000e-01,9.637391742899519e-01
8,uni,9.480000000000000e-01,9.495760255888633e-01
8,uni,9.500000000000000e-01,9.341076583223648e-01
8,uni,9.520000000000000e-01,9.172961568312602e-01
8,uni,9.540000000000000e-01,8.991029409622597e-01
8,uni,9.560000000000000e-01,8.794887583899134e-01
8,uni,9.580000000000000e-01,8.584136768804069e-01
8,uni,9.600000000000000e-01,8.358370764971087e-01
8,uni,9.620000000000000e-01,8.117176417476201e-01
8,uni,9.640000000000000e-01,7.860133536718549e-01
8,uni,9.660000000000000e-01,7.586814818711825e-01
8,uni,9.680000000000000e-01,7.296785764781171e-01
8,uni,9.700000000000000e-01,6.989604600663266e-01
8,uni,9.720000000000000e-01,6.664822195009954e-01
8,uni,9.740000000000000e-01,6.321981977286097e-01
8,uni,9.760000000000000e-01,5.960619855068063e-01
8,uni,9.780000000000000e-01,5.580264130730616e-01
8,uni,9.800000000000000e-01,5.180435417527486e-01
8,uni,9.820000000000000e-01,4.760646555057909e-01
8,uni,9.840000000000000e-01,4.320402524117721e-01
8,uni,9.860000000000000e-01,3.859200360934625e-01
8,uni,9.880000000000000e-01,3.376529070779903e-01
8,uni,9.900000000000000e-01,2.871869540960355e-01
8,uni,9.920000000000000e-01,2.344694453180847e-01
8,uni,9.940000000000000e-01,1.794468195280686e-01
8,uni,9.960000000000000e-01,1.220646772336914e-01
8,uni,9.980000000000000e-01,6.226777171349568e-02
8,uni,1.000000000000000e+00,7.382983113757291e-15
8,cheba,-1.000000000000000e+00,6.618191443533969e-02
8,cheba,-9.980000000000000e-01,5.584652258267819e-02
8,cheba,-9.960000000000000e-01,4.602928120967267e-02
8,cheba,-9.940000000000000e-01,3.671591450052041e-02
8,cheba,-9.920000000000000e-01,2.789239415849971e-02
8,cheba,-9.900000000000000e-01,1.954493659787156e-02
8,cheba,-9.880000000000000e-01,1.166000015631663e-02
8,cheba,-9.860000000000000e-01,4.224282327878824e-03
8,cheba,-9.840000000000000e-01,2.775282983730747e-03
8,cheba,-9.820000000000000e-01,9.351528191372388e-03
8,cheba,-9.800000000000000e-01,1.551705473061854e-02
8,cheba,-9.780000000000000e-01,2.128423574567905e-02
8,cheba,-9.760000000000000e-01,2.666521875528817e-02
8,cheba,-9.740000000000000e-01,3.167192829862109e-02
8,cheba,-9.720000000000000e-01,3.631606856133236e-02
8,cheba,-9.700000000000000e-01,4.060912598181340e-02
8,cheba,-9.680000000000000e-01,4.456237183779674e-02
8,cheba,-9.660000000000000e-01,4.818686481320424e-02
8,cheba,-9.640000000000000e-01,5.149345354565261e-02
8,cheba,-9.620000000000000e-01,5.449277915444169e-02
8,cheba,-9.600000000000000e-01,5.719527774914690e-02
